GeoAreaName;GeoAreaCode;Type of product;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
South Africa;3;NMC;76430471;78604857;85951402;89107560;104161321;114624011;120508774;134798968;127542929;108612304;98253333;100389604;108816587;113076751;114242772;121457404;123819276;110206976;125562292;126232013;124729679;131753901;135970009
South Africa;3;NMM;128931070;132300105;139148766;149689733;171765740;189107339;192597519;207886765;189860663;141808932;143626573;138838003;145867610;154500873;155242755;160127692;165544093;157865090;173932740;162737250;165201922;174393198;179752024
South Africa;3;PET;20444000;18251000;19025000;21474000;23772000;18267000;21373000;19213000;21202000;25172000;19753000;21225000;19190000;18871000;21603000;20069000;20933000;17551299;23903597;21352896;12827898;13173488;13204574
South Africa;3;WCH;431687;519632;510239;535145;570067;533502;390995;513795;506850;349357;476285;372723;593940;321774;595686;504574;573012;553042;628623;524898;596029;611455;617526
South Africa;3;WOD;14499469;14297251;13319919;13550821;14225767;14090951;15727992;14355690;14577421;15554408;14748595;13893625;16156097;15559558;14609514;14676974;13888740;13074134;14919624;16447988;16332968;16131489;16296402
South America;3;ALP;4882624459;4984398397;5040324203;5252489494;5503330349;5672140468;5889232832;6275498753;6499623970;6472135181;6742322081;7406716612;7525635667;7726156354;7597312511;7655391542;7606449977;7762346950;7699639279;7781643659;7669438628;7746192524;7843314091
South America;3;BIM;2648825753;2728781263;2825783841;3028820565;3077261654;3110755463;3205953723;3399559664;3617831055;3567073527;3703672562;3808500595;3775494395;3973051612;3967105244;4026329591;3984446459;4130056483;4048499942;4178723007;4214671859;4173015117;4192892864
South America;3;COL;29102159;28649067;28375224;28381757;29268261;32414306;31142520;38937330;37889309;33728222;37786970;42939360;42757320;52542282;44052456;55845891;49455382;29069344;41535968;52274874;16340753;41139499;41042837
South America;3;CPR;578035496;628116453;638192813;718153835;720084166;736596781;771478929;883123148;975211661;921558783;1021918227;1064642159;1058178388;1169744038;1168037369;1220987517;1177698242;1297381691;1229646810;1333296349;1351213171;1305487446;1318862351
South America;3;CRO;668394969;684028314;718767432;775471311;784387959;791792747;852554022;946412926;1068378510;1071627021;1117527699;1158316434;1123179881;1209939873;1207204792;1217601682;1200409144;1222486776;1202531324;1225592314;1229118632;1207164018;1215016218
South America;3;FEO;57847737;50035316;46097089;64004297;60660300;65464176;89555145;104310323;86067012;71563429;75100836;144626510;107395463;4798353;84519892;74839465;51275001;66647711;56261292;44766042;35259360;36688973;36903977
South America;3;FOF;311785485;314304030;311623221;302665365;306809302;315099935;334815854;329009951;327010891;335251085;346385147;360654783;359308456;379963791;370112121;374813641;370711893;341965220;334254195;334314636;297796514;334216654;334063099
South America;3;GAS;62266051;65921482;65870761;67348867;75679702;77161950;75722214;76138140;80200466;77963020;87507327;88406773;94617444;96133728;100527421;100478566;107321451;106417042;102508197;94121908;86564296;94756908;95008154
South America;3;GBO;1186697939;1213876174;1259643281;1317720416;1355602114;1372856618;1377387137;1360100191;1368357586;1372484878;1359725949;1363134470;1364684726;1366401879;1371741323;1374553125;1389120714;1389735101;1390993278;1406432381;1422806019;1448524929;1445748278
South America;3;MEO;947988715;1008039124;1013582447;1096901115;1209870607;1251071275;1313684609;1378041982;1352343606;1366918962;1361103800;1430375713;1453247252;1411824115;1504487879;1540009403;1600958460;1618154894;1655676844;1635214219;1527859394;1555722056;1583532350
South America;3;NFO;890140977;958003808;967485358;1032896817;1149210307;1185607099;1224129464;1273731659;1266276594;1295355533;1286002963;1285749203;1345851789;1407025761;1419967986;1465169938;1549683458;1551507183;1599415552;1590448177;1492600034;1519033083;1546628373
South America;3;NMA;50040081;50488419;47214784;53887811;59625311;56243819;57102814;67396090;66433446;58807088;53574806;98334484;100691865;104546808;102590558;98047700;103573616;94123887;95303883;96996422;91885467;98644112;101390137
South America;3;NMC;923984425;882785561;842119909;770214639;849763474;938969977;977675833;1101491065;1136004972;1144084520;1277585767;1708851038;1836893698;1856770029;1653016709;1616191208;1546759551;1578046466;1565904416;1536395374;1537225393;1584594586;1631435641
South America;3;NMM;974024506;933273980;889334694;824102449;909388785;995213796;1034778647;1168887155;1202438418;1202891608;1331160573;1807185522;1937585563;1961316837;1755607267;1714238908;1650333166;1672170353;1661208299;1633391797;1629110861;1683238698;1732825779
South America;3;PET;220417275;219733482;217377236;206934741;201861339;205523679;227951120;213934482;208921116;223559843;221090850;229308650;221933692;231287780;225532244;218489184;213935060;206478834;190210030;187917853;194891465;198320247;198012108
South America;3;WCH;17556687;14137454;15103533;11918295;16882290;15910663;13683746;13173155;13102384;12495982;9279489;13452570;9432247;10004311;7930910;8334077;6914001;7722800;10439857;8040285;8301935;8807539;9021994
South America;3;WOD;198140664;188622868;194076783;205556708;200305125;193598653;190849889;196750244;192780914;188906864;195221199;208954962;220019153;216961510;212190850;204853190;210304359;212730116;214888672;205361678;203232103;203031184;204244022
South Sudan;0;ALP;0;0;0;0;0;0;0;0;0;0;0;0;42875716;42226176;44683927;44902575;44357901;44218534;47842177;49104315;49959205;48415060;49010126
South Sudan;0;BIM;0;0;0;0;0;0;0;0;0;0;0;0;42409365;41591387;43978440;44047185;43584515;43472923;47019401;48255209;49225429;47680140;48272790
South Sudan;0;CPR;0;0;0;0;0;0;0;0;0;0;0;0;3335230;3004292;3989997;3553267;3304724;3111016;3219913;3553517;3705915;3688542;3757966
South Sudan;0;CRO;0;0;0;0;0;0;0;0;0;0;0;0;3211970;2536505;3558276;3889599;3799080;3655300;4039871;4156665;4380029;4380028;4468775
South Sudan;0;FEO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Sudan;0;FOF;0;0;0;0;0;0;0;0;0;0;0;0;0;16000;26000;68000;70000;70700;69257;82723;6776;-5844;-15157
South Sudan;0;GBO;0;0;0;0;0;0;0;0;0;0;0;0;32814000;32971000;33318000;33385056;33282409;33498907;36539446;37292518;37880268;36350116;36881728
South Sudan;0;MEO;0;0;0;0;0;0;0;0;0;0;0;0;0;119683;119793;119881;120105;120399;120702;120949;121078;126574;133290
South Sudan;0;NFO;0;0;0;0;0;0;0;0;0;0;0;0;0;119683;119793;119881;120105;120399;120702;120949;121078;126574;133290
South Sudan;0;NMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Sudan;0;NMC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Sudan;0;NMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
South Sudan;0;PET;0;0;0;0;0;0;0;0;0;0;0;0;0;16000;26000;68000;70000;70700;69257;82723;6776;-5844;-15157
South Sudan;0;WCH;0;0;0;0;0;0;0;0;0;0;0;0;37141;37289;37226;37179;35074;33003;32197;32404;30483;32183;33090
South Sudan;0;WOD;0;0;0;0;0;0;0;0;0;0;0;0;3011024;3042301;3074941;3182084;3163228;3174697;3187974;3220106;3228735;3229271;3131232
South-Eastern Asia;3;ALP;2882201545;2830099927;3102064499;3328868859;3450480280;3649655592;3740307712;3876203530;4045814045;4170139768;4415350185;4803765204;4963806719;4846789670;5437710526;5548513487;5861989828;5997223396;6259067019;5656415354;5459276072;5523597365;5711284021
South-Eastern Asia;3;BIM;1458676275;1469948325;1529471530;1619767045;1663406077;1705563570;1768952887;1834838294;1924991203;1933208581;2063722774;2193929106;2278667823;2298707267;2305281244;2308884072;2326719574;2516501110;2570977245;2506596115;2448673574;2451560859;2507631661
South-Eastern Asia;3;COL;66081000;76936400;77326000;80489300;105095750;109749269;120761246;114718702;133089622;157659990;123672384;275361470;273057039;176475015;200235314;230105912;257435043;277921035;316935848;361836834;392403452;377377247;383454218
South-Eastern Asia;3;CPR;481680220;495634098;516390223;560475208;582595440;609082510;634648680;658697735;708382231;717257157;786581036;846677070;883841226;901962516;902280850;900404020;897525194;1010967383;1045865011;1006297429;982412175;979928179;1005844403
South-Eastern Asia;3;CRO;539996287;545000462;578158691;619637270;632270168;647419406;678949567;709944858;745862250;751301787;808730601;878401580;923083263;935842002;933840081;937685690;950994445;1021056872;1081046501;1052327486;1018160365;1026285049;1049851275
South-Eastern Asia;3;FEO;23921777;23397270;27885407;27957351;29087922;32770700;23873285;28352739;33966817;28267012;38445534;36198318;42750118;44821664;48162396;45232532;65013317;48807249;59901802;56597969;55882934;56916344;60450382
South-Eastern Asia;3;FOF;288084933;313803570;316456854;352521191;387858994;402716756;409928149;406852344;434230300;457496900;425209689;571285883;583306464;488388291;508967650;556656806;579447434;606274235;658294235;695537891;708955605;694884800;705072340
South-Eastern Asia;3;GAS;49885733;62422670;65816979;74768194;76525695;77760291;82107293;83397571;88186379;93105836;98854012;99186360;102939554;106454257;107423702;118370442;114305156;109748073;114917388;119261571;111047939;110758014;111488135
South-Eastern Asia;3;GBO;231943293;231611450;236737668;238604364;244206206;249540263;258852308;267366412;270845110;274003290;277579788;276780085;280200265;266006737;276355208;283297521;289598568;298519133;253863705;258482833;262156447;265138258;266129325
South-Eastern Asia;3;MEO;193513161;192460151;207374755;210582221;187465153;237131504;223748935;223894725;189723979;257363959;258404497;207708566;170536160;164043813;208798141;235478767;283774257;279275736;338652533;300341543;275723206;282111337;290404614
South-Eastern Asia;3;NFO;169591383;169062881;179489348;182624870;158377231;204360804;199875649;195541986;155757163;229096947;219958963;171510248;127786041;119222149;160635745;190246235;218760940;230468487;278750730;243743574;219840272;225194993;229954233
South-Eastern Asia;3;NMA;152649807;18426124;44586241;27536914;26982567;30705719;35600434;32868900;40172253;75129992;47600252;59211416;61078211;70007030;77027330;65764653;85631977;53911242;113058179;-58016591;-62442840;-65571859;-66055783
South-Eastern Asia;3;NMC;789277371;835461756;1004175120;1118461488;1184767491;1273538042;1302077307;1377749268;1456696311;1446940337;1620412974;1771630233;1870218062;1825643268;2337636160;2381729190;2586416585;2541261073;2578084826;2211956396;2088366527;2160612229;2274231189
South-Eastern Asia;3;NMM;941927177;853887881;1048761361;1145998402;1211750058;1304243761;1337677741;1410618168;1496868563;1522070328;1668013225;1830841649;1931296272;1895650298;2414663490;2447493843;2672048563;2595172316;2691143005;2153939805;2025923687;2095040370;2208175406
South-Eastern Asia;3;PET;172118200;174444500;173313875;197263697;206237549;215207196;207059610;208736071;212954298;206731074;202683293;196738053;207309872;205459019;201308635;208180452;207707235;218605127;226441000;214439486;205504214;206749538;210129986
South-Eastern Asia;3;WCH;8520898;8836625;9224374;9276563;9690675;10261804;10416851;10694613;10406066;11164147;10740967;10959139;10995309;11467282;11738153;12186601;12404975;12839566;13052572;12775789;12563557;12796663;13304057
South-Eastern Asia;3;WOD;196535578;188865691;188960574;191773640;194643589;189259587;186085480;188134675;189495546;179482200;180090381;181111232;180547760;183428731;181066954;175310239;176196392;173118156;177149457;176712578;173381030;167412711;172502601
Southern Africa;3;ALP;869357550;859592988;889501908;901516976;922195531;933177614;946744548;943370393;942225733;835168316;837113204;817713918;821088986;838993884;824523266;814128442;813292721;871973833;878170909;852469088;754763417;780944024;791945688
Southern Africa;3;BIM;191982340;171621283;184030089;175224639;175665295;188694814;169047435;168090073;193100848;189072350;187364249;180624843;193466253;190707411;197772729;177605863;169450974;207567777;194449028;187799900;203508825;207200689;208245519
Southern Africa;3;COL;157128006;157192005;154298007;170395671;178232322;177152007;179686007;184137207;198541907;185456273;185991540;184717002;185818817;184861002;186840872;181732538;180974602;174410198;167297027;185371228;168594605;171113961;169467222
Southern Africa;3;CPR;64741941;51583243;60043300;54937010;55172319;63131798;47723339;46713829;65599232;63180150;62803195;57641020;62847177;63496112;70819037;56535409;48867437;81243342;69892705;63609364;78486339;82472616;83079689
Southern Africa;3;CRO;52544010;46193565;53122910;49120443;48914354;51292230;47930104;48670419;53802945;51145462;50112986;49983192;54209389;53253735;54404929;49115477;49869209;58856184;55765079;54849239;57607242;57012505;57407972
Southern Africa;3;FEO;6102355;7497390;6392266;3776841;10131223;3806749;11178621;3147583;11422626;4722875;3762532;-2330145;3283588;3263850;6233818;1668359;781398;2625557;4994433;257021;-16889051;-17593909;-18001151
Southern Africa;3;FOF;178742438;176963609;174830759;192773595;204313510;197712677;203280980;206204037;222676649;213167872;208943621;209114961;208341871;207113140;211699203;205392192;204718437;194601283;194473307;209991491;184867456;187789085;186139223
Southern Africa;3;GAS;1170432;1520604;1507752;903924;2309188;2293670;2221973;2853830;2932742;2539598;3199081;3172959;3333053;3381138;3255331;3590654;2810834;2639787;3272683;3267367;3444952;3501636;3467427
Southern Africa;3;GBO;56208295;55463869;53412243;53333231;53009046;55753038;53548596;54155852;54776330;54830421;54981543;54535314;55258920;53746043;53033713;52367110;51798018;49505944;48622411;47761289;46151322;46576758;46640407
Southern Africa;3;MEO;329525825;328859777;335238692;330014112;323048712;308753609;311280903;291578519;269197083;249901820;251155004;240253193;224117039;234117656;207052438;226316939;214674442;209860767;201129575;188669500;139780963;146539565;150505797
Southern Africa;3;NFO;323423471;321362386;328846427;326237271;312917489;304946860;300102282;288430936;257774457;245178946;247392472;242583338;220833451;230853806;200818620;224648579;213893044;207235211;196135142;188412479;156670014;164133475;168506948
Southern Africa;3;NMA;85113447;93304018;95858322;105964796;105742068;113898173;126954071;129649939;115065571;60882756;80770287;75928556;74383064;81350701;82820966;74893318;91856937;140981924;153504760;130887835;93155905;98419037;101520653
Southern Africa;3;NMC;83993500;88844301;99544046;97539833;113425946;124118341;136181159;147847826;142185581;122143519;108880042;111792365;120780759;125704976;125177930;129920130;132591931;118962081;134614239;135120363;133450270;140995647;145534496
Southern Africa;3;NMM;169106947;182148319;195402368;203504629;219168015;238016514;263135230;277497765;257251152;183026274;189650329;187720921;195163823;207055677;207998895;204813447;224448868;259944005;288118999;266008198;226606174;239414684;247055149
Southern Africa;3;PET;20444000;18251000;19025000;21474000;23772000;18267000;21373000;19213000;21202000;25172000;19753000;21225000;19190000;18871000;21603000;20069000;20933000;17551299;23903597;21352896;12827898;13173488;13204574
Southern Africa;3;WCH;778781;844119;872712;920946;908776;922493;596249;650818;634399;484497;640073;526463;825096;517897;731104;681901;760471;637561;792107;651887;656875;671310;675267
Southern Africa;3;WOD;17709313;17536487;16578924;16913010;17660800;17595254;19249147;17899155;18287942;19431820;18826453;17938854;20325671;19693624;18783946;18905965;18155840;17324746;19376727;20928121;20607046;20467501;20442185
Southern Asia;3;ALP;5294175807;5439684944;5471580077;5773644415;5886403025;6190478640;6628292625;7180381653;7325894393;7503133314;7669805641;8406895683;8764836418;8747475073;8554713594;8875390079;9350902886;9460516739;9925681489;10094745642;9933152636;10504112738;11013098994
Southern Asia;3;BIM;2736326815;2743136364;2676619364;2814578652;2733527212;2824230522;2950749571;3206305876;3200644411;3082828033;3205482906;3370751235;3421227851;3465760993;3513347196;3503407478;3555207780;3596081791;3731135548;3823927849;3838156439;3986380860;4112227651
Southern Asia;3;COL;355785948;370252511;388279322;410627042;440646235;477145904;506693913;543868209;586666455;640526339;638466260;688910525;749475414;779550769;875981942;895942084;904999008;950497470;1033913723;1054674948;996752259;1075438337;1112887628
Southern Asia;3;CPR;871549981;875867321;827296606;905947917;871003974;906813812;944752998;1059823216;1046075037;983240921;1049987562;1124265265;1138820974;1158664217;1169486129;1147965873;1166909496;1185651335;1247975575;1282055342;1296993581;1372065942;1421553856
Southern Asia;3;CRO;985167384;985609100;950187799;1003180980;946974627;988163792;1058960294;1182783539;1188946743;1129117752;1179736874;1265060765;1299281485;1322954827;1365143415;1365812135;1390340629;1409371927;1473410774;1524967995;1519228519;1586941257;1649806649
Southern Asia;3;FEO;78445452;88846572;71499703;99958749;110357385;104551687;130096632;176042326;184213329;158992865;108089500;163612795;159357767;159724145;163985547;219199195;224079556;229448060;280473083;287580151;245196892;261774803;277606965
Southern Asia;3;FOF;646175961;672251161;703598787;744589499;793882920;843585986;895982812;948172626;1007894816;1107708838;1126804993;1185231738;1260266722;1309973860;1416874024;1460771324;1497021835;1572941413;1667871071;1688641429;1604812727;1702668414;1755223128
Southern Asia;3;GAS;79644548;83434333;93676749;104336302;114346753;124092066;132937389;140734173;149335257;166346768;175242686;178984353;173897170;184269711;196129602;207823248;219234583;228928825;241246948;244579846;241887168;248053638;251685074
Southern Asia;3;GBO;595092358;594779895;596872314;599605047;610629443;622055661;638743678;651392335;651610934;654077946;657036672;661601274;663382355;664690168;657596111;668933579;677085251;681731951;689843346;697402141;707083879;711581245;722438531
Southern Asia;3;MEO;114448568;124105555;107752460;141228301;158946951;154068322;188640913;244883374;251332976;229866682;181524044;237611401;237473353;237517736;240681835;304338040;315686679;344454476;386398985;391114525;345546638;368287633;388895697
Southern Asia;3;NFO;36003116;35258983;36252757;41269552;48589566;49516635;58544281;68841048;67119646;70873818;73434545;73998606;78115587;77793590;76696288;85138846;91607124;115006416;105925901;103534374;100349746;106512830;111288732
Southern Asia;3;NMA;41529914;40365342;43815136;40134000;42274005;51891454;57784581;60576255;64701628;72567445;80371453;84243103;91220696;73555974;89379698;96484265;98511665;88510489;90839990;93145766;88383664;94239354;100610286
Southern Asia;3;NMC;1755694550;1859826521;1939794330;2033113964;2157771937;2316702356;2535134749;2720443522;2801320561;3010162315;3075622244;3529058207;3754647796;3660666510;3294430841;3510388972;3884474926;3858528570;4049435895;4097916073;4056253169;4352536476;4656142231
Southern Asia;3;NMM;1797224464;1900191863;1983609466;2073247964;2200045942;2368593810;2592919329;2781019777;2866022189;3082729760;3155993698;3613301309;3845868492;3734222484;3383810539;3606873237;3982986592;3947039059;4140275885;4191061839;4144636833;4446775831;4756752518
Southern Asia;3;PET;210745465;218564318;221642716;229626155;238889932;242348016;256351511;263570244;271893104;300835731;313096048;317336860;336894137;346153379;344762480;357005992;372788244;393515118;392710400;389386634;366173299;379176439;390650425
Southern Asia;3;WCH;3887083;3919979;3762242;3928912;3623293;3915995;4136655;4258446;4547608;4623690;5160856;4380359;4859114;4670693;4973269;5142243;5342126;5406006;5377412;5508304;5715721;5996586;6273579
Southern Asia;3;WOD;280630008;282960069;298500403;301915797;301295875;303281261;304155946;308048341;309464090;311767724;313560942;315443571;314883923;314781088;316148272;315553648;315530279;313920573;314528440;313994067;309134738;309795831;312155036
Southern Europe;3;ALP;1885699000;2040162584;2156566215;2181250194;2265959680;2294931358;2397777395;2474884106;2333115222;2005070495;1901379224;1809463324;1556509199;1413878220;1428448175;1473910646;1467455287;1471855186;1525089995;1539833083;1461950442;1535868195;1356427198
Southern Europe;3;BIM;396807702;412585166;430163284;403497333;446025962;430264069;421794621;409068815;406869543;386880469;404661923;402456222;358466128;387448272;404328024;390834686;411856488;380237639;417216811;412849252;417709893;404033771;324226382
Southern Europe;3;COL;141812906;171669233;182257310;179112379;188511294;187130298;184265206;183733618;174089274;162176594;156008701;168008715;176149639;152358831;139024528;157425858;136131164;149288215;139801871;115284707;91436960;87887193;
Southern Europe;3;CPR;30835707;37345335;40469299;33735224;44660611;38755526;38085912;37175709;45643621;41455419;44652743;44109880;36526528;43435333;44566359;40068195;47293806;36097411;45022257;42538207;47756180;44149629;
Southern Europe;3;CRO;191771341;200810126;210845927;196702101;221233645;212731063;199887980;198556520;202587790;194849036;196765351;198689227;176514736;198277941;198907397;195874641;204065325;187817903;211282769;200331011;207287115;202851539;
Southern Europe;3;FEO;52255409;52936420;50602821;54105456;58706503;57475833;65293114;63426030;54826900;26764383;37504457;36651077;24588607;28845218;30452469;38461813;36567352;38025519;39146217;35536095;27504933;35207498;
Southern Europe;3;FOF;418889312;456651929;479533088;474316503;491988202;500158629;502346553;494355409;479860970;437754231;434477505;432062742;420425433;382248687;368050684;397438601;375194978;394436984;382114648;366548242;320262218;328883248;277598652
Southern Europe;3;GAS;;;;;15518102;18785366;20035773;21147764;86775544;76270418;74546755;72904372;72806561;71792423;66838953;69863181;72889215;73045968;70612280;64291308;58223844;65230823;
Southern Europe;3;GBO;104622528;109287440;108260629;100525476;105788225;105276606;104445069;105334212;97021862;95498495;101203013;95436865;94557749;89760836;93879539;96408144;95879964;89534654;93224711;98765643;100423416;95770576;
Southern Europe;3;MEO;84788800;89707086;84404702;83796006;88989069;87382266;92312600;92496599;88735629;59606627;77098735;72124301;60876530;68641979;73417094;82878393;85481744;87050262;93668985;94078469;86736575;101528084;68186439
Southern Europe;3;NFO;31150654;40467749;37574781;32727446;33732857;34116765;33840001;37264234;38546272;35700666;43454223;43556163;46652712;50540392;52698320;53866407;58091049;57582256;62310511;62228453;63791433;68428164;
Southern Europe;3;NMA;27454265;26495525;26707063;28005144;28335826;22844135;21832264;22735656;22422970;18958496;20838777;20395202;21024759;19873524;20875339;21069252;22135462;21564017;20314933;21137020;20369222;18986383;
Southern Europe;3;NMC;947312613;1033980660;1110188126;1162830772;1185720056;1230786931;1331282966;1425323128;1308491440;1081165786;949197153;867692651;697748801;563457777;561672680;578967084;574481687;588188783;599183500;637954103;609444216;676808754;
Southern Europe;3;NMM;985213186;1081218403;1162465141;1219640352;1238956447;1277126394;1381323621;1478963283;1357649080;1120829168;985141060;902820059;716741108;575539281;582652373;602758965;594922076;610130301;632089551;666357120;637241757;701423092;686415724
Southern Europe;3;ONT;27847;14942;10594;45556;45621;42337;36498;13111;45594;13357;9447;32237;38652;178538;35270;109706;29316;176626;76973;125915;249229;314290;
Southern Europe;3;PET;267612209;274719854;286045809;283394812;291986296;301801228;306186646;298926389;295413363;266497424;269164035;253713795;235364341;219035267;217150218;227778202;226832129;231506571;228231982;236783076;215418322;226290088;
Southern Europe;3;WCH;3328290;3516606;3403449;3521768;3360217;3412764;3731794;3613636;3579257;3588907;3431724;3461436;3204641;3448656;3683992;3676907;3732449;3754956;3782496;3523325;3209357;3405592;
Southern Europe;3;WOD;53313463;50401051;51673582;54629992;56191900;54857513;56659384;53810797;51774047;46334244;52471987;51767244;48458201;49210386;49868569;51524686;52131476;52210633;56957173;58790118;53741806;54045325;
Spain;0;ALP;;;;;;;;;;662726517;588651006;519440317;413268643;388022195;391953100;409748469;399930331;408862778;445381313;436145000;430375074;442302697;
Spain;0;BIM;152120761;139839036;150513478;148098429;151901085;141213393;145118545;150471134;;133491473;133244038;133409425;117871010;135626780;129508404;129979190;139028928;122138920;143437025;132802866;140367989;138348453;
Spain;0;COL;45368459;41828471;46751167;42316969;44874972;44357304;42345820;40916695;;25328262;19260832;21845150;26957009;17552468;19408476;20973007;14880220;22131967;18221216;7350233;2313654;4201326;
Spain;0;CPR;10250815;6277000;9070175;8926360;10310069;5156843;7373342;9979960;;9793890;11773839;13037950;10184669;13531027;11878462;11296240;14079388;9559433;13743420;10927413;14370542;13774817;
Spain;0;CRO;74845724;69107021;76483767;75275889;77814509;71178272;73218812;75788361;;71295743;70592140;72983368;63211798;76354855;71600354;73436855;79312459;70389276;84817091;75360459;81031980;80486752;
Spain;0;FEO;16792381;18377795;17078061;19008855;19890332;19223120;22493121;21847060;;8224794;11744943;9226467;6584862;8933593;9657616;11519157;10325075;12297505;12529117;10547537;7809367;9295878;
Spain;0;FOF;122650769;120685611;131598395;124286177;131232202;137762591;140681203;140493365;;111859308;104589628;102197878;97846777;86032198;89402922;93355153;86048171;92027949;85884156;83390224;73791237;77774612;
Spain;0;GAS;9896627;8726431;7352179;4409632;5857234;8839795;9892840;10566355;;9237352;9038651;10515307;11574811;13832185;14112780;13762015;14090872;12711779;12600065;9212675;6871009;8163047;
Spain;0;GBO;43694345;42561716;42466234;40901536;41024559;40643693;39584894;41778515;;37747088;36546510;35520648;33982110;34039617;34262377;33898484;35061063;32996109;33669955;34211992;35193174;33826932;
Spain;0;MEO;32100112;30123113;26316059;25509454;27057451;27340851;29126441;27235858;;15888981;22117562;14748821;13519164;16839854;19341754;20283779;24013510;27833941;33748319;33912716;34405363;34942138;
Spain;0;NFO;15408285;11479584;9118277;6596400;6705134;7411485;8501303;8227332;;8655033;12199249;8589492;9994303;11055998;12099571;12440535;17740114;19086382;25010312;23358285;27105747;26041388;
Spain;0;NMA;13254670;11983635;11003644;12135334;12376617;11520980;10202643;10850004;;6957348;7906976;8351833;7770652;7852478;9149844;10181590;9730440;9720995;9509733;9819665;8717504;8420111;
Spain;0;NMC;363896976;399548872;445347530;495067850;507510569;535011567;566988220;579940822;;388216118;317345611;258126403;178385958;145387100;150678381;161746656;149824364;162794940;178250774;184317873;181161422;190397763;
Spain;0;NMM;385844220;423056702;468921258;522499074;533970868;564684436;597943327;617331639;;402661668;329986110;269735548;185184036;150590599;155235496;167910726;154809279;169511627;184893302;194203473;190473272;199753707;
Spain;0;ONT;26945;11454;10541;40776;42554;41815;36261;21802;;15666;9850;36115;38387;11656;40368;115504;37038;56803;79290;3585;71901;68607;
Spain;0;PET;75276035;76629921;81827853;79278306;84026840;91086867;96307717;97708196;;85075077;84017757;78845135;69888016;66463188;67839285;69877008;68840272;66426239;64432287;72248295;67981305;70079776;
Spain;0;WCH;1601340;1703459;1546621;1631396;1484994;1498214;1715616;1559909;;1369807;1545430;1578149;1447997;1699026;1924141;1829074;1800559;1822807;1772838;1609110;1453406;1506169;
Spain;0;WOD;15043153;14562700;14295996;15363315;14970943;15778809;16649095;15011161;;10535789;11653348;10391841;9788012;9964672;9932482;9998012;9566185;10243019;11531674;10101539;9128100;9828928;
Sri Lanka;0;ALP;59192990;59361007;56671851;59880338;58498331;65658592;72498458;76297041;78856800;73143511;79982485;100970301;110757746;68559131;117173310;119075602;75363422;139700262;76344714;78148905;79545316;83600493;85996225
Sri Lanka;0;BIM;28425408;26677054;26443125;27335374;26471352;27209805;29383698;28569831;30219855;29437138;31192081;30630041;30864769;32722678;31673088;35001109;33262772;27671081;32165919;33295567;35802013;37313563;37818319
Sri Lanka;0;COL;1000;0;1000;96000;95000;95000;95000;68000;78000;100400;108100;760200;962400;1131185;1606600;1881500;2404600;2527000;2166000;2388617;2543582;2571894;2535775
Sri Lanka;0;CPR;10192016;9355025;8915092;9533673;8979862;9209853;10422005;10086816;11436298;11112553;11708561;11109949;11603739;12418524;11465916;13545288;13063168;8996690;11642074;13268570;13824100;14943294;15129987
Sri Lanka;0;CRO;11384583;10475577;10890594;11034623;10717446;11337528;12373144;11797882;12132874;11646059;12635756;12773082;12515937;13809671;13707423;15032523;14036246;12527811;14291545;14012843;16002250;16379204;16590816
Sri Lanka;0;FEO;439816;346284;480580;482167;455859;513410;610581;631383;541646;441274;506260;719994;859714;670634;1010956;1350740;1063700;1142430;1162812;1183194;1127335;1171319;1203911
Sri Lanka;0;FOF;2350000;1955000;2282000;2092000;2301000;2103000;2252000;2007000;1932000;2032400;1927100;2692200;2588400;2874675;3430590;3558300;4089600;4026400;3929000;4231354;4209582;4290114;4279857
Sri Lanka;0;GBO;1898640;1887690;1786359;1834356;1884141;1917097;1921300;1955438;1937344;1930219;2029397;2035485;2101913;1965841;1807455;1792316;1540769;1635052;1806542;1763442;1819921;1873409;1894848
Sri Lanka;0;MEO;715575;377714;540665;524938;513746;598411;705979;694584;611863;513123;549420;761925;896345;768430;1078839;1374489;1098773;1235011;1255617;1259808;1173356;1219701;1253408
Sri Lanka;0;NFO;275759;31430;60085;42771;57887;85001;95398;63201;70217;71849;43161;41930;36630;97796;67883;23749;35073;92580;92805;76614;46021;48382;49496
Sri Lanka;0;NMA;675663;609863;714675;714695;733090;783208;876370;807792;1061790;729692;946648;1069438;962484;717709;1082426;940558;809098;466690;476833;484219;426032;452905;472952
Sri Lanka;0;NMC;22802763;25187575;21488009;23971354;23002131;28884567;33058786;36041686;37861477;34296163;37919345;55384079;63029584;20852325;66865791;65221519;22180641;88720787;23766937;23990218;23951024;25459053;26601804
Sri Lanka;0;NMM;23478426;25797439;22202684;24686049;23735221;29667775;33935156;36849478;38923266;35025855;38865993;56453517;63992068;21570034;67948217;66162078;22989739;89187477;24243770;24474436;24377056;25911958;27074756
